page,exact_claim,claim_type,risk_level,why_evidence_is_needed,suggested_evidence,action,manual_verification
BP-2P-50-0001.html,Upgrade when your application exceeds the dust-proof 1 MPa / 100 RPM envelope or needs additional passages.,certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-2P-50-0001.html,Common triggers: (1) Your pressure requirement exceeds 1.0 MPa — BP-2P-130-0001 handles 5 MPa and BP-2P-95-0001 handles 10 MPa.,certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-2P-50-0001.html,(2) Your speed exceeds 100 RPM — BP-2P-0001 handles 500 RPM in clean environments.,certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-2P-50-0001.html,Typical custom lead time: 10–14 days.,business_metric,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-2P-50-0001.html,"Technical Note: All pressure ratings, speed ratings, and material specifications referenced on this page are based on Begapunk BP-series standard pneumatic rotary joints tested under controlled laboratory conditions.",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-2P-95-0001.html,"Max 10 MPa, 162 mm outer diameter, 4.26 kg.",technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-2P-95-0001.html,Ships in 7 days.,business_metric,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-2P-95-0001.html,"10 MPa rating handles high-pressure hydraulic clamping: At 100 bar, this joint operates where standard 1 MPa joints would explode — designed for hydraulic rotary tables, injection molding units, and large stamping presses",technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-2P-95-0001.html,AL6061 + 45# steel composite body balances weight and strength: The aluminum housing keeps weight at 4.26 kg while the steel shaft and flange provide the yield strength needed for 10 MPa reaction forces,certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-2P-95-0001.html,8-M5 + 2-M10 flange secures against 10 MPa reaction forces: The ten-bolt pattern prevents flange lift and gasket blowout under hydraulic shock loads common in stamping and molding,certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-2P-95-0001.html,"200 RPM suits high-speed rotary tables even at 10 MPa: Unlike slow heavy-duty joints limited to 50 RPM, BP-2P-95-0001 maintains 200 RPM for fast-indexing hydraulic tables",technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-2P-95-0001.html,The composite body combines AL6061 aluminum (housing) with 45# steel (shaft and flange) to achieve the strength-to-weight ratio required for 10 MPa operation.,technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-2P-95-0001.html,Every unit is pressure-tested at 12 MPa (20% over rating) before shipment.,technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-2P-95-0001.html,"Max Pressure 10 MPa (100 bar / 1,450 psi) — tested at 12 MPa",technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-2P-95-0001.html,Max Speed 200 RPM — derate to 150 RPM for continuous hydraulic oil duty,technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-2P-95-0001.html,Operating Temperature -20°C to +80°C,technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-2P-95-0001.html,"4.26 kg (4,260 g)",business_metric,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-2P-95-0001.html,Outer Diameter 162 mm,technical_parameter,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-2P-95-0001.html,"Certifications ISO 9001:2015, CE, RoHS",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-2P-95-0001.html,"AL6061 + 45# steel composite body: The housing is AL6061-T6 aluminum (yield 276 MPa) to minimize weight, while the shaft and high-stress flange areas use 45# steel (yield 355 MPa, hardness 170–210 HB) to withstand the 10 MPa hoop stress.",technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-2P-95-0001.html,"This hybrid construction keeps the joint at 4.26 kg — a full steel body would exceed 8 kg, creating excessive inertia on rotary tables.",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-2P-95-0001.html,The added fillers increase compressive strength and reduce cold flow under 10 MPa load.,certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-2P-95-0001.html,"For continuous hydraulic oil above 80°C, specify a PTFE spring-energized seal without FKM.",technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-2P-95-0001.html,"The 2-M10 bolts carry 70% of the flange separating force under 10 MPa, while the 8-M5 bolts distribute the remaining 30% and prevent flange rocking.",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-2P-95-0001.html,Below are the machine types where this model performs best — and the conditions where you should consider a custom design.,business_metric,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-2P-95-0001.html,"Speeds above 200 RPM at maximum pressure — the PTFE seal friction torque rises with both speed and pressure; at 10 MPa and 200 RPM, seal temperature exceeds 80°C.",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
